,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years,QS501EW_0,QS501EW_1,QS501EW_2,QS501EW_3,QS501EW_4,QS501EW_5,QS501EW_6,QS501EW_7,lat,lon,oa
940,ME3 8PA,576331,171888,21008253,275000,2015-07-13 00:00,T,1436742000.0,2015.0,240.0,33.0,47.0,47.0,6.0,34.0,65.0,8.0,51.418581,0.534487,E00167398
941,ME3 8PA,576331,171888,21731184,285000,2016-03-18 00:00,T,1458259200.0,2016.0,240.0,33.0,47.0,47.0,6.0,34.0,65.0,8.0,51.418581,0.534487,E00167398
942,SL7 3HT,485137,187121,10636305,320000,2004-04-30 00:00,S,1083279600.0,2004.0,207.0,29.0,15.0,28.0,7.0,26.0,90.0,12.0,51.5765,-0.77292,E00090257
943,CM6 1BY,562935,222184,17114990,293000,2011-09-30 00:00,D,1317337200.0,2011.0,240.0,40.0,36.0,53.0,16.0,28.0,61.0,6.0,51.874436,0.365479,E00112138
944,TN3 0LD,555014,141893,16561205,790000,2010-09-17 00:00,D,1284678000.0,2010.0,264.0,22.0,31.0,39.0,9.0,33.0,123.0,7.0,51.1553,0.215199,E00126156
945,BR1 3PH,540287,169890,1444704,146000,1996-07-29 00:00,D,838594800.0,1996.0,290.0,31.0,19.0,48.0,7.0,39.0,141.0,5.0,51.410801,0.015807,E00004037
946,EN5 2EY,524758,195856,11833967,320000,2005-01-10 00:00,S,1105315200.0,2005.0,254.0,38.0,19.0,31.0,4.0,22.0,129.0,11.0,51.647668,-0.198213,E00001434
947,SM4 4DP,524914,168357,17572190,333000,2011-09-23 00:00,T,1316732400.0,2011.0,316.0,55.0,26.0,37.0,9.0,47.0,112.0,30.0,51.4005,-0.205701,E00017029
948,TN4 0BE,558276,142041,9372498,200000,2003-01-31 00:00,S,1043971200.0,2003.0,274.0,47.0,46.0,41.0,7.0,29.0,94.0,10.0,51.155719,0.261912,E00126110
949,NW3 3NT,526878,184268,17703195,540000,2012-02-03 00:00,F,1328227200.0,2012.0,299.0,23.0,19.0,28.0,1.0,23.0,173.0,32.0,51.543073,-0.17176,E00004163
950,HP6 5HZ,496345,198751,556385,73000,1995-05-15 00:00,F,800492400.0,1995.0,327.0,48.0,19.0,47.0,7.0,24.0,168.0,14.0,51.67927,-0.607932,E00089630
951,SG9 9BN,536261,229923,6605385,143000,2001-07-26 00:00,T,996102000.0,2001.0,268.0,69.0,46.0,35.0,7.0,33.0,67.0,11.0,51.951115,-0.018682,E00119181
952,E17 6EQ,536138,190003,16819345,215525,2010-10-29 00:00,F,1288306800.0,2010.0,196.0,11.0,17.0,45.0,4.0,29.0,74.0,16.0,51.592435,-0.036105,E00171721
953,E14 8AP,536830,180711,2790666,102995,1997-07-11 00:00,F,868575600.0,1997.0,211.0,2.0,4.0,14.0,0.0,15.0,166.0,10.0,51.508769,-0.029733,E00021425
954,SW3 4BN,527501,178119,17719485,2400000,2012-12-07 00:00,T,1354838400.0,2012.0,205.0,5.0,5.0,14.0,1.0,23.0,140.0,17.0,51.487656,-0.165033,E00014593
955,CR4 2JQ,528044,169294,6999846,109000,2001-07-31 00:00,T,996534000.0,2001.0,200.0,82.0,29.0,21.0,2.0,11.0,40.0,15.0,51.408223,-0.160392,E00017148
956,HP3 8TW,507964,205957,8862526,92500,2003-02-10 00:00,F,1044835200.0,2003.0,263.0,53.0,52.0,49.0,10.0,32.0,51.0,16.0,51.742015,-0.437685,E00118935
957,KT3 4JN,521452,168769,12312989,320000,2005-03-10 00:00,S,1110412800.0,2005.0,275.0,15.0,22.0,32.0,6.0,36.0,145.0,19.0,51.404938,-0.255475,E00014753
958,HA4 7BP,509021,187322,8597720,285000,2002-05-21 00:00,S,1021935600.0,2002.0,232.0,35.0,17.0,35.0,9.0,23.0,96.0,17.0,51.574224,-0.42822,E00012634
959,HA4 9QF,511669,187160,5837727,176000,2000-12-15 00:00,S,976838400.0,2000.0,270.0,55.0,38.0,36.0,21.0,29.0,75.0,16.0,51.572124,-0.390052,E00012071
960,IG5 0LD,543142,190068,12556418,230000,2006-05-09 00:00,S,1147129200.0,2006.0,315.0,58.0,32.0,50.0,5.0,45.0,99.0,26.0,51.591282,0.065107,E00018514
961,SG1 4PN,525656,226725,15436725,187000,2008-05-02 00:00,T,1209682800.0,2008.0,275.0,51.0,50.0,53.0,9.0,31.0,70.0,11.0,51.924872,-0.174074,E00120805
962,NW3 4PA,527043,184539,16996054,981000,2011-04-08 00:00,F,1302217200.0,2011.0,184.0,11.0,4.0,5.0,3.0,17.0,134.0,10.0,51.545454,-0.169299,E00004156
963,DA1 4BT,551072,174810,20979500,170000,2015-06-18 00:00,T,1434582000.0,2015.0,238.0,41.0,51.0,46.0,16.0,28.0,42.0,14.0,51.452095,0.172929,E00001846
964,LU7 4UG,492755,224536,5899583,104000,2000-01-17 00:00,S,948067200.0,2000.0,319.0,31.0,40.0,56.0,26.0,52.0,107.0,7.0,51.911644,-0.652967,E00088718
965,EN2 8LL,531367,197339,20419275,177500,2015-08-27 00:00,F,1440630000.0,2015.0,214.0,49.0,20.0,27.0,11.0,27.0,66.0,14.0,51.659527,-0.102202,E00007330
966,TW8 0AE,517927,177493,20988671,295000,2015-03-25 00:00,F,1427241600.0,2015.0,185.0,30.0,22.0,26.0,3.0,15.0,68.0,21.0,51.484105,-0.303052,E00168190
967,RM4 1UB,546816,196937,21974824,265000,2016-01-28 00:00,T,1453939200.0,2016.0,297.0,85.0,50.0,54.0,8.0,40.0,51.0,9.0,51.652059,0.120837,E00110592
968,BR1 3PS,540040,169741,16061184,225000,2009-02-09 00:00,F,1234137600.0,2009.0,231.0,29.0,19.0,25.0,3.0,28.0,109.0,18.0,51.409407,0.012151,E00003247
969,AL4 0SX,518225,207208,3055686,118000,1998-03-20 00:00,D,890352000.0,1998.0,229.0,35.0,21.0,40.0,10.0,18.0,99.0,6.0,51.7511,-0.288747,E00120255
970,HA1 1RY,515098,188717,3282271,186500,1998-05-29 00:00,S,896396400.0,1998.0,252.0,22.0,9.0,28.0,0.0,12.0,153.0,28.0,51.585564,-0.34011,E00010921
971,LU2 0DN,509837,222205,13711009,161000,2006-01-13 00:00,T,1137110400.0,2006.0,337.0,71.0,40.0,50.0,6.0,39.0,99.0,32.0,51.887636,-0.405439,E00079586
972,AL3 5JS,514538,207741,6540359,230000,2001-02-16 00:00,T,982281600.0,2001.0,223.0,21.0,6.0,14.0,1.0,19.0,153.0,9.0,51.75662,-0.341989,E00120211
973,AL3 8NY,506328,216266,14755601,156000,2007-08-09 00:00,F,1186614000.0,2007.0,214.0,22.0,23.0,27.0,9.0,29.0,95.0,9.0,51.834893,-0.458247,E00119026
974,AL3 8NY,506328,216266,6899741,85500,2001-07-27 00:00,F,996188400.0,2001.0,214.0,22.0,23.0,27.0,9.0,29.0,95.0,9.0,51.834893,-0.458247,E00119026
975,SW2 5SG,530889,175236,3315375,89000,1998-11-17 00:00,F,911260800.0,1998.0,233.0,34.0,22.0,35.0,2.0,20.0,104.0,16.0,51.461102,-0.117499,E00015432
976,HA7 4QN,518045,192600,14992620,530000,2007-04-05 00:00,S,1175727600.0,2007.0,287.0,38.0,32.0,47.0,8.0,24.0,112.0,26.0,51.619844,-0.296289,E00010627
977,UB6 0NY,515379,184569,2777485,103000,1997-07-18 00:00,T,869180400.0,1997.0,279.0,51.0,34.0,28.0,5.0,33.0,71.0,57.0,51.548217,-0.337417,E00006539
978,W12 7EU,522972,180321,15253145,365500,2008-05-14 00:00,F,1210719600.0,2008.0,194.0,14.0,10.0,8.0,0.0,16.0,124.0,22.0,51.508447,-0.229462,E00009735
979,SM6 9AS,529399,163749,11418624,215000,2005-10-11 00:00,T,1128985200.0,2005.0,194.0,24.0,20.0,43.0,6.0,29.0,69.0,3.0,51.358075,-0.142954,E00021049
980,AL1 2JR,514784,205777,15914739,130000,2009-10-09 00:00,T,1255042800.0,2009.0,244.0,69.0,39.0,34.0,6.0,29.0,59.0,8.0,51.738954,-0.339043,E00120540
981,BR2 9JS,540730,168640,2264375,68500,1997-03-07 00:00,F,857692800.0,1997.0,353.0,42.0,46.0,47.0,4.0,38.0,153.0,23.0,51.399354,0.021543,E00003270
982,RM3 8EX,553577,191840,18744506,100000,2013-03-14 00:00,F,1363219200.0,2013.0,217.0,81.0,42.0,27.0,3.0,20.0,35.0,9.0,51.604478,0.216243,E00011364
983,N10 2RB,528840,190204,13449163,890000,2006-12-06 00:00,T,1165363200.0,2006.0,242.0,14.0,12.0,19.0,1.0,26.0,154.0,16.0,51.59602,-0.141379,E00009832
984,HP4 1BS,498276,208899,5676520,220000,2000-05-26 00:00,D,959295600.0,2000.0,242.0,21.0,25.0,33.0,6.0,30.0,124.0,3.0,51.77015,-0.577153,E00118695
985,TN4 8BS,557843,139418,20631449,192500,2015-03-09 00:00,F,1425859200.0,2015.0,302.0,66.0,12.0,33.0,4.0,30.0,140.0,17.0,51.132425,0.254055,E00125894
986,RM6 4LH,547623,188216,5942818,107000,2000-09-22 00:00,S,969577200.0,2000.0,319.0,63.0,49.0,57.0,7.0,31.0,86.0,26.0,51.573489,0.128824,E00018473
987,HA7 4NY,517938,192826,3796863,200000,1998-08-24 00:00,D,903913200.0,1998.0,268.0,38.0,26.0,29.0,3.0,29.0,122.0,21.0,51.621907,-0.297758,E00171096
988,TN4 9JQ,558814,140983,20273925,256500,2015-01-09 00:00,S,1420761600.0,2015.0,287.0,50.0,42.0,52.0,10.0,27.0,89.0,17.0,51.146083,0.269105,E00126067
989,SW4 0HP,529139,175661,13895139,535000,2007-08-31 00:00,F,1188514800.0,2007.0,224.0,14.0,7.0,13.0,2.0,25.0,153.0,10.0,51.465195,-0.142338,E00015319
990,E12 5EA,541310,186895,1771951,54500,1997-04-04 00:00,F,860108400.0,1997.0,263.0,29.0,23.0,33.0,4.0,34.0,128.0,12.0,51.563235,0.037259,E00019055
991,SE3 0NU,539928,176449,2912704,446000,1998-06-01 00:00,D,896655600.0,1998.0,179.0,9.0,17.0,14.0,2.0,12.0,115.0,10.0,51.469713,0.013191,E00007854
992,RH5 5JS,517291,140382,6282584,95000,2001-05-25 00:00,T,990745200.0,2001.0,294.0,52.0,46.0,63.0,11.0,39.0,76.0,7.0,51.150688,-0.324404,E00155702
993,EN2 6PT,532479,196771,9509470,188000,2003-12-01 00:00,F,1070236800.0,2003.0,174.0,49.0,12.0,18.0,5.0,18.0,63.0,9.0,51.654063,-0.086369,E00007661
994,N13 5BJ,531785,192693,13683563,325000,2006-08-04 00:00,T,1154646000.0,2006.0,266.0,41.0,25.0,36.0,3.0,25.0,119.0,17.0,51.617625,-0.097912,E00007443
995,SE3 8SS,540775,177338,11554926,290000,2005-09-23 00:00,T,1127430000.0,2005.0,243.0,39.0,14.0,24.0,2.0,18.0,130.0,16.0,51.4775,0.025789,E00007926
996,E14 3GH,538614,179102,5027381,290000,1999-06-25 00:00,F,930265200.0,1999.0,193.0,3.0,4.0,5.0,0.0,19.0,141.0,21.0,51.493876,-0.004674,E00021255
997,UB8 2LL,505375,181530,18962532,246000,2013-09-24 00:00,T,1379977200.0,2013.0,173.0,23.0,24.0,26.0,3.0,24.0,59.0,14.0,51.522866,-0.482559,E00012539
998,LU3 2TN,506597,224627,15498676,200000,2008-03-13 00:00,S,1205366400.0,2008.0,253.0,70.0,31.0,42.0,21.0,24.0,48.0,17.0,51.90997,-0.451796,E00079703
999,NW8 7LA,527518,183461,17593827,895000,2011-01-05 00:00,F,1294185600.0,2011.0,171.0,19.0,9.0,9.0,1.0,10.0,91.0,32.0,51.535659,-0.162843,E00023924
1000,E11 1DE,538657,187458,10043646,350000,2003-07-21 00:00,T,1058742000.0,2003.0,316.0,44.0,37.0,44.0,10.0,29.0,113.0,39.0,51.568907,-0.000727,E00022319
1001,SM6 7DT,528754,165358,5067179,60000,1999-03-08 00:00,F,920851200.0,1999.0,223.0,47.0,32.0,38.0,13.0,27.0,51.0,15.0,51.37269,-0.151616,E00021030
1002,GU5 9RS,508628,144955,1288776,137000,1996-11-22 00:00,S,848620800.0,1996.0,223.0,23.0,19.0,31.0,5.0,27.0,108.0,10.0,51.193492,-0.446833,E00155532
1003,SE6 1RA,538950,173167,4032112,81500,1999-04-20 00:00,T,924562800.0,1999.0,235.0,52.0,31.0,33.0,10.0,21.0,62.0,26.0,51.440462,-0.002169,E00016292
1004,TN6 1EB,551647,130808,3977770,142500,1999-12-16 00:00,D,945302400.0,1999.0,244.0,65.0,45.0,35.0,3.0,22.0,63.0,11.0,51.056596,0.162451,E00107472
1005,E11 3LF,539567,186157,4724854,76000,1999-04-27 00:00,T,925167600.0,1999.0,216.0,28.0,25.0,24.0,1.0,16.0,85.0,37.0,51.557037,0.011837,E00021803
1006,KT5 8PF,518776,167323,9226348,265000,2003-01-27 00:00,S,1043625600.0,2003.0,224.0,35.0,10.0,18.0,4.0,24.0,121.0,12.0,51.392524,-0.294239,E00014731
1007,AL5 5NA,513944,214144,18929100,499950,2013-08-27 00:00,T,1377558000.0,2013.0,221.0,12.0,15.0,25.0,2.0,20.0,134.0,13.0,51.814322,-0.34846,E00120357
1008,EN3 5RJ,535124,198580,20311800,337000,2015-12-16 00:00,T,1450224000.0,2015.0,253.0,73.0,42.0,39.0,6.0,28.0,46.0,19.0,51.669743,-0.047427,E00007675
1009,TW2 7BB,514026,173916,9306531,225000,2003-11-21 00:00,S,1069372800.0,2003.0,269.0,37.0,31.0,40.0,11.0,29.0,103.0,18.0,51.452754,-0.360361,E00019657
1010,SW8 2LW,530190,177951,8995172,320000,2003-09-15 00:00,F,1063580400.0,2003.0,251.0,16.0,9.0,14.0,2.0,25.0,161.0,24.0,51.485506,-0.126331,E00171539
1011,TN4 0SX,558647,142832,15262958,325000,2008-12-19 00:00,D,1229644800.0,2008.0,275.0,23.0,30.0,54.0,8.0,22.0,128.0,10.0,51.162733,0.267519,E00126130
1012,BR7 6AA,544161,170748,20384231,920000,2015-02-05 00:00,D,1423094400.0,2015.0,255.0,28.0,24.0,53.0,4.0,22.0,120.0,4.0,51.417424,0.071772,E00003364
1013,TN2 4HP,562874,141361,7642676,173000,2002-03-07 00:00,D,1015459200.0,2002.0,256.0,24.0,32.0,65.0,8.0,39.0,79.0,9.0,51.14833,0.327268,E00126019
1014,CM7 1TW,576841,222147,14645267,249995,2007-02-23 00:00,D,1172188800.0,2007.0,201.0,22.0,42.0,47.0,9.0,23.0,51.0,7.0,51.869854,0.567254,E00173968
1015,UB3 2UU,509449,180767,4134242,63250,1999-03-03 00:00,F,920419200.0,1999.0,288.0,66.0,51.0,44.0,10.0,20.0,71.0,26.0,51.515216,-0.42404,E00012488
1016,HA1 1XS,515077,189361,17631891,320000,2012-07-27 00:00,S,1343343600.0,2012.0,316.0,36.0,26.0,47.0,6.0,47.0,120.0,34.0,51.591348,-0.340217,E00010907
1017,NW5 2JE,529333,185549,8822351,277500,2002-07-31 00:00,T,1028070000.0,2002.0,222.0,23.0,13.0,20.0,3.0,17.0,132.0,14.0,51.554011,-0.135923,E00004585
1018,LU3 2NU,507068,223836,19893130,160000,2014-07-25 00:00,T,1406242800.0,2014.0,327.0,68.0,49.0,47.0,12.0,41.0,80.0,30.0,51.90277,-0.445197,E00079786
1019,LU1 4BP,508097,218427,3463190,129500,1998-06-29 00:00,D,899074800.0,1998.0,205.0,26.0,29.0,33.0,7.0,30.0,72.0,8.0,51.853828,-0.431623,E00088657
1020,LU7 9PU,498109,224385,1957727,85000,1997-03-07 00:00,D,857692800.0,1997.0,296.0,79.0,27.0,41.0,19.0,37.0,75.0,18.0,51.909141,-0.575545,E00088914
1021,TN2 3JN,560293,141541,20884795,235000,2015-02-27 00:00,S,1424995200.0,2015.0,241.0,28.0,32.0,33.0,9.0,28.0,108.0,3.0,51.150675,0.290479,E00126083
1022,SL4 6NW,494395,178818,21084179,515000,2016-08-04 00:00,S,1470265200.0,2016.0,239.0,65.0,35.0,36.0,11.0,33.0,49.0,10.0,51.500428,-0.641482,E00083657
1023,CM1 3PN,567093,204007,15758070,1525000,2009-09-18 00:00,D,1253228400.0,2009.0,349.0,41.0,59.0,69.0,14.0,32.0,128.0,6.0,51.709915,0.417059,E00109898
1024,EN1 4AH,533605,197934,6508208,102000,2001-05-11 00:00,F,989535600.0,2001.0,210.0,31.0,34.0,27.0,7.0,28.0,71.0,12.0,51.66432,-0.069654,E00007625
1025,RH4 3BF,516640,147843,2576385,300000,1997-09-08 00:00,D,873673200.0,1997.0,257.0,26.0,15.0,28.0,10.0,32.0,134.0,12.0,51.217881,-0.331288,E00155756
1026,CM1 2LN,568662,207886,529212,16400,1995-08-14 00:00,T,808354800.0,1995.0,251.0,72.0,39.0,37.0,10.0,29.0,54.0,10.0,51.74429,0.441667,E00109711
1027,TW7 6NS,515346,176132,6502061,275000,2001-02-02 00:00,D,981072000.0,2001.0,285.0,27.0,36.0,29.0,2.0,30.0,131.0,30.0,51.472404,-0.34065,E00013208
1028,KT4 8JJ,522744,166153,5849407,129950,2000-09-15 00:00,T,968972400.0,2000.0,184.0,24.0,22.0,28.0,10.0,17.0,63.0,20.0,51.381173,-0.237611,E00021132
1029,W13 9YQ,516615,180231,12566301,107500,2006-05-19 00:00,F,1147993200.0,2006.0,177.0,68.0,15.0,17.0,5.0,10.0,32.0,30.0,51.508985,-0.321034,E00006902
1030,GU8 5RL,493914,140506,18574220,595000,2013-05-16 00:00,S,1368658800.0,2013.0,303.0,33.0,30.0,53.0,11.0,32.0,135.0,9.0,51.156112,-0.658496,E00157745
1031,KT5 9JH,519547,166394,2700735,119500,1997-06-27 00:00,S,867366000.0,1997.0,285.0,34.0,30.0,53.0,10.0,42.0,98.0,18.0,51.384021,-0.283461,E00014680
1032,KT5 9JH,519547,166394,15197425,375000,2008-03-19 00:00,S,1205884800.0,2008.0,285.0,34.0,30.0,53.0,10.0,42.0,98.0,18.0,51.384021,-0.283461,E00014680
1033,BR7 6NE,544554,170992,5491392,250000,2000-04-19 00:00,F,956098800.0,2000.0,207.0,24.0,27.0,26.0,8.0,24.0,85.0,13.0,51.419517,0.077519,E00003363
1034,KT8 1QT,513005,168683,18895081,319995,2013-04-09 00:00,S,1365462000.0,2013.0,290.0,45.0,29.0,43.0,16.0,19.0,122.0,16.0,51.405925,-0.376716,E00154716
1035,CR2 8AR,535557,162989,1196051,60000,1996-12-09 00:00,T,850089600.0,1996.0,159.0,46.0,24.0,37.0,4.0,12.0,29.0,7.0,51.349819,-0.05484,E00005305
1036,ME5 0BB,577132,166098,16904170,120000,2010-04-08 00:00,T,1270681200.0,2010.0,277.0,84.0,40.0,45.0,21.0,31.0,41.0,15.0,51.366347,0.543209,E00081210
1037,GU2 4HB,498790,148746,6402620,415000,2001-05-25 00:00,D,990745200.0,2001.0,260.0,25.0,13.0,33.0,0.0,22.0,159.0,8.0,51.22951,-0.586054,E00155324
1038,SE6 3TP,537722,171767,4848275,71000,1999-02-15 00:00,F,919036800.0,1999.0,247.0,78.0,26.0,42.0,6.0,29.0,44.0,22.0,51.428181,-0.02037,E00016139
1039,RH4 3QA,514672,148582,7760834,415000,2002-10-21 00:00,D,1035154800.0,2002.0,215.0,18.0,19.0,37.0,2.0,20.0,115.0,4.0,51.224922,-0.359218,E00155862
1040,TW8 0BH,518465,177925,9758863,324950,2003-04-17 00:00,F,1050534000.0,2003.0,251.0,34.0,31.0,37.0,4.0,22.0,90.0,33.0,51.487875,-0.295163,E00168194
1041,SL1 6PG,493658,181203,1696427,63000,1996-05-17 00:00,F,832287600.0,1996.0,224.0,16.0,28.0,36.0,7.0,25.0,89.0,23.0,51.521989,-0.651464,E00083286
1042,SL1 6PG,493658,181203,11517183,104000,2005-04-29 00:00,F,1114729200.0,2005.0,224.0,16.0,28.0,36.0,7.0,25.0,89.0,23.0,51.521989,-0.651464,E00083286
1043,TN2 4HY,563219,141278,1157888,79950,1996-11-07 00:00,S,847324800.0,1996.0,262.0,40.0,42.0,43.0,7.0,36.0,90.0,4.0,51.147486,0.332159,E00126021
1044,SE7 7NT,540983,178092,8338556,216000,2002-05-29 00:00,T,1022626800.0,2002.0,198.0,38.0,21.0,26.0,4.0,12.0,84.0,13.0,51.484215,0.029025,E00007899
1045,LU3 2JT,507313,224767,9119099,210000,2003-01-10 00:00,S,1042156800.0,2003.0,244.0,68.0,41.0,34.0,17.0,21.0,49.0,14.0,51.911108,-0.441289,E00079705
1046,EN2 8HG,531652,197591,19460088,242500,2014-06-17 00:00,F,1402959600.0,2014.0,195.0,24.0,19.0,25.0,5.0,25.0,84.0,13.0,51.661698,-0.098019,E00007332
1047,N16 7QT,534072,185863,4281100,59000,1999-09-10 00:00,F,936918000.0,1999.0,329.0,74.0,39.0,56.0,2.0,32.0,87.0,39.0,51.556044,-0.067522,E00008803
1048,LU5 5HZ,502713,223882,6545924,119000,2001-09-14 00:00,D,1000422000.0,2001.0,261.0,31.0,58.0,48.0,17.0,42.0,53.0,12.0,51.90402,-0.50843,E00088744
1049,CR3 5GB,532104,156613,21232385,705000,2016-02-10 00:00,D,1455062400.0,2016.0,208.0,19.0,37.0,27.0,4.0,33.0,82.0,6.0,51.29335,-0.10674,E00170418
1050,N16 7UX,533742,185895,4423315,40000,1999-02-05 00:00,F,918172800.0,1999.0,299.0,31.0,30.0,33.0,2.0,29.0,159.0,15.0,51.556093,-0.072235,E00009113
1051,DA1 2TU,552780,173354,17680479,255000,2012-12-03 00:00,S,1354492800.0,2012.0,333.0,47.0,58.0,71.0,12.0,42.0,90.0,13.0,51.438429,0.196382,E00122576
1052,N12 0EQ,526304,191993,10097870,273950,2004-08-24 00:00,F,1093302000.0,2004.0,285.0,16.0,26.0,21.0,0.0,25.0,156.0,41.0,51.612815,-0.17673,E00174906
1053,TN2 4ED,563110,141577,976600,56000,1996-07-19 00:00,T,837730800.0,1996.0,254.0,59.0,41.0,43.0,9.0,30.0,61.0,11.0,51.150213,0.330738,E00126020
1054,EN7 6UA,533663,203902,7291746,81500,2001-01-19 00:00,S,979862400.0,2001.0,233.0,41.0,66.0,47.0,8.0,26.0,34.0,11.0,51.717925,-0.066504,E00118451
1055,BR1 3EZ,541095,169323,1041694,282000,1996-07-26 00:00,D,838335600.0,1996.0,200.0,19.0,17.0,34.0,2.0,25.0,95.0,8.0,51.40539,0.027144,E00003259
1056,SG1 4HT,525221,226273,21879620,260000,2016-10-18 00:00,T,1476745200.0,2016.0,305.0,63.0,49.0,71.0,15.0,27.0,63.0,17.0,51.920908,-0.18056,E00120794
1057,KT6 4BY,517744,167832,699751,78000,1995-06-16 00:00,F,803257200.0,1995.0,248.0,27.0,13.0,15.0,3.0,16.0,152.0,22.0,51.397313,-0.308897,E00014945
1058,TW8 8AH,517583,177412,7848387,191950,2002-07-22 00:00,F,1027292400.0,2002.0,291.0,74.0,23.0,25.0,4.0,21.0,114.0,30.0,51.483448,-0.308031,E00168880
1059,KT3 3HF,520583,168549,5060010,105000,1999-09-22 00:00,S,937954800.0,1999.0,297.0,27.0,29.0,26.0,10.0,44.0,130.0,31.0,51.403162,-0.267879,E00014899
1060,NW9 5JQ,521895,190043,20415995,275000,2015-10-12 00:00,F,1444604400.0,2015.0,171.0,12.0,10.0,14.0,2.0,12.0,102.0,19.0,51.596304,-0.24154,E00174913
1061,IG5 0LB,543173,190020,4574938,268000,1999-07-30 00:00,S,933289200.0,1999.0,315.0,58.0,32.0,50.0,5.0,45.0,99.0,26.0,51.590846,0.06539,E00018514
1062,HA4 9DP,510811,186306,1216647,72500,1996-12-11 00:00,T,850262400.0,1996.0,249.0,37.0,41.0,42.0,17.0,39.0,62.0,11.0,51.564798,-0.402763,E00012276
1063,WD6 2HQ,519832,195795,10099172,249950,2004-10-12 00:00,S,1097535600.0,2004.0,252.0,62.0,41.0,47.0,12.0,25.0,54.0,11.0,51.64819,-0.269396,E00119573
1064,TW8 9NL,517523,178507,7686603,275000,2002-07-25 00:00,T,1027551600.0,2002.0,223.0,28.0,15.0,13.0,5.0,16.0,122.0,24.0,51.493302,-0.30853,E00012781
1065,EN2 6NF,532333,197054,3509080,103000,1998-05-29 00:00,T,896396400.0,1998.0,287.0,51.0,25.0,38.0,6.0,25.0,127.0,15.0,51.656703,-0.088325,E00007653
1066,CM7 1BP,576481,222267,10615524,178000,2004-01-12 00:00,D,1073865600.0,2004.0,201.0,22.0,42.0,47.0,9.0,23.0,51.0,7.0,51.871055,0.562078,E00173968
1067,W1B 1QU,528698,181990,19469747,1800000,2014-06-30 00:00,F,1404082800.0,2014.0,245.0,23.0,7.0,25.0,0.0,21.0,129.0,40.0,51.522172,-0.146377,E00023817
1068,N12 0PT,526815,191657,21078468,583000,2016-07-22 00:00,T,1469142000.0,2016.0,351.0,78.0,33.0,37.0,4.0,42.0,111.0,46.0,51.609535,-0.169987,E00001551
1069,LU7 2TD,491450,225149,5640710,53500,2000-06-30 00:00,F,962319600.0,2000.0,336.0,53.0,48.0,45.0,14.0,47.0,107.0,22.0,51.91736,-0.671771,E00088794
1070,HA1 3UQ,516228,186663,8298042,455000,2002-04-19 00:00,D,1019170800.0,2002.0,351.0,43.0,29.0,37.0,0.0,38.0,163.0,41.0,51.566854,-0.324502,E00002753
1071,SW6 6RB,524140,176762,4624133,129427,1999-06-30 00:00,F,930697200.0,1999.0,337.0,19.0,20.0,26.0,3.0,29.0,212.0,28.0,51.476207,-0.213892,E00009509
1072,SW6 6RB,524140,176762,19052914,650000,2013-11-01 00:00,F,1383264000.0,2013.0,337.0,19.0,20.0,26.0,3.0,29.0,212.0,28.0,51.476207,-0.213892,E00009509
1073,WD4 9HR,506883,202786,4039778,305000,1999-04-30 00:00,D,925426800.0,1999.0,280.0,30.0,34.0,42.0,9.0,29.0,130.0,6.0,51.713631,-0.45421,E00118900
1074,E14 9NA,537662,179512,14018004,402000,2007-09-28 00:00,F,1190934000.0,2007.0,512.0,50.0,26.0,22.0,5.0,33.0,331.0,45.0,51.497784,-0.01822,E00167129
1075,NW5 2PJ,529080,185259,24097,129000,1995-09-01 00:00,T,809910000.0,1995.0,192.0,9.0,9.0,15.0,0.0,19.0,131.0,9.0,51.551454,-0.139691,E00004596
1076,HA7 2DB,516689,190677,19874707,460000,2014-11-14 00:00,S,1415923200.0,2014.0,366.0,59.0,47.0,55.0,4.0,35.0,122.0,44.0,51.602853,-0.31652,E00010579
1077,CR2 6DL,531901,163038,5100550,109000,2000-04-12 00:00,F,955494000.0,2000.0,200.0,17.0,28.0,40.0,2.0,22.0,73.0,18.0,51.351119,-0.10729,E00174948
1078,CR2 6DL,531901,163038,21687029,312500,2016-06-30 00:00,F,1467241200.0,2016.0,200.0,17.0,28.0,40.0,2.0,22.0,73.0,18.0,51.351119,-0.10729,E00174948
1079,SE5 9QU,531845,176571,2034775,143000,1997-08-01 00:00,F,870390000.0,1997.0,397.0,56.0,42.0,66.0,1.0,37.0,158.0,37.0,51.472766,-0.103008,E00016069
1080,EN8 0SX,535879,203393,5587639,84000,2000-01-26 00:00,F,948844800.0,2000.0,255.0,74.0,50.0,48.0,12.0,24.0,30.0,17.0,51.712838,-0.034701,E00118407
1081,SE1 9LP,531532,180473,19898802,622500,2014-11-26 00:00,F,1416960000.0,2014.0,247.0,12.0,23.0,25.0,4.0,26.0,146.0,11.0,51.507887,-0.106118,E00019774
1082,TW2 5NU,514869,172052,6714040,356000,2001-08-16 00:00,S,997916400.0,2001.0,239.0,8.0,21.0,31.0,1.0,34.0,131.0,13.0,51.435822,-0.348838,E00019546
1083,SL2 5NL,499189,180052,4671124,79551,1999-11-05 00:00,T,941760000.0,1999.0,336.0,71.0,36.0,48.0,4.0,32.0,86.0,59.0,51.5107,-0.572093,E00083122
